account_id,customer_id,account_type,branch_id,account_status,opened_date
122888,69345,Cheque,66,Active,2016-09-08
122889,54857,Cheque,235,Active,2022-02-01
122890,287,Cheque,128,Dormant,2017-10-02
122891,92604,Cheque,204,Active,2022-10-20
122892,64643,Savings,169,Active,2016-09-15
122893,70773,Cheque,138,Active,2018-06-05
122894,78205,Cheque,81,Dormant,07 Jan 2017
122895,94980,Cheque,247,Active,2020-11-21
122896,28793, Credit ,85,Active,2024-07-07
122897,35091,Savings,114,Dormant,2019-09-29
122898,33236,Cheque,155,Active,2015-03-05
122899,36765,Savings,79,Active,2019-08-09
122900,86521,Savings,108,Closed,2026-99-99
122901,18408,Cheque,154, Closed ,2017-04-27
122902,42898,Cheque,73,Active,2020-11-30
122903,40691,Savings,174,Active,2018-04-10
122904,28225,Savings,25,Active,2015-10-08
122905,15226,Cheque,74,Active,2023-05-07
122906,9401,Savings,223,Active,2020-02-23
122907,76258,Cheque,5,Active,2020-10-30
122908,19317,Savings,73,Active,2016-03-24
122909,74207,Savings,13,Active,2024-07-08
122910,99581,Cheque,140,Closed,2015-11-11
122911,10126,Savings,53,Active,2022-02-27
122912,8956,Savings,94,Active,2016-08-03
122913,23714,Cheque,211,Active,2018-10-21
122914,88995,Savings,65,Active,2016-05-28
122915,64240,Savings,198,Active,2016-03-11
122916,73136,Savings,106,Active,2024-02-22
122917,1166,Savings,22,Active,2024-03-26
122918,33959,Savings,87,Active,2016-01-19
122919,72705,Savings,158,Active,04 Sep 2023
122920,77576,Savings,93,Active,2021-01-25
122921,16670,Cheque,192,Active,2016-05-12
122922,26328,Savings,157,open,2015-10-19
122923,91151,Savings,208,Active,2020-01-02
122924,5597,Credit,124,ACTIVE,2018-09-10
122925,96986,Credit,84,ACTIVE,2017-04-01
122926,34912,Business,212,Active,2015-03-05
122927,16725,Savings,73,Active,2016-02-04
122928,5793,Savings,122,Active,2018-09-20
122929,36556,Cheque,32,Active,2017-03-30
122930,10354,Savings,3,ACTIVE,2018-08-20
122931,64256,Credit,36,Active,2025-11-17
122932,193,Cheque,178,Active,2019-04-08
122933,79097,Savings,77,Active,2018-04-02
122934,39326,Cheque,78,Active,2025-06-13
122935,4482,Credit,25,Active,2023-05-06
122936,84715,Savings,136,open,2019-04-23
122937,66133,Cheque,240,Dormant,2021-02-19
122938,48745,Cheque,193,Active,2018-01-11
122939,28752,Savings,4,Dormant,2023-04-30
122940,38270,Credit,78,Active,2015-03-11
122941,58038,CHEQUE,132,Active,2022-05-22
122942,30841,Cheque,101,Dormant,2018-05-21
122943,73632,Savings,245, Active ,2019-04-20
122944,49338, Savings ,135,Active,2017-06-04
122945,25972,Savings,208,Active,2016-12-04
122946,5709,Cheque,175,Active,2022-11-18
122947,6185,Savings,4,Active,2021-12-14
122948,17096,Cheque,101,Active,2021-08-19
122949,89238,Cheque,219,Active,2017-08-05
122950,66504,Savings,36,Active,2022-10-24
122951,23378,Business,241,Active,2015-04-02
122952,74232,Cheque,236,Dormant,2020-10-09
122953,3781,Business,64,Active,2025-08-07
122954,43761,Savings,109,Active,2021-08-15
122955,33320,Cheque,183,Active,2019-06-13
122956,85668,Cheque,224,Dormant,2017-02-18
122957,65142,Cheque,51,Active,2022-03-06
122958,3363,Savings,194,Active,2017-04-30
122959,48220,CHEQUE,199,Active,2026-99-99
122960,75101,Savings,250,Dormant,2020-10-28
122961,68635,Business,169,Active,2021-04-22
122962,19991,Cheque,240,ACTIVE,2018-04-04
122963,14214,Cheque,15,ACTIVE,2025-08-21
122964,95081,Savings,138, Active ,2017-03-17
122965,68562,cheque,200,Active,2017-03-02
122966,83687,Business,148,Active,2025-08-10
122967,75500,Credit,160,Active,2015-08-31
122968,78364,Cheque,155,Active,2022-10-17
122969,80771,Cheque,22,Closed,2019-06-04
122970,98574,Cheque,231,Active,2017-07-07
122971,49135,Cheque,187,Active,2022-07-27
122972,53966,Cheque,135,Active,2024-12-17
122973,58630,Savings,68,Dormant,2018-11-03
122974,85920,Savings,111,Active,2022-12-04
122975,19479,Cheque,150,Dormant,2015-12-17
122976,43537,Cheque,133,Dormant ,2024-03-30
122977,31878,Savings,243,active,2020-11-24
122978,32191,Savings,116,Active,2024-09-23
122979,76119,Cheque,44,Active,2022-10-27
122980,51921,Cheque,132,Active,2021-03-01
122981,10305,Cheque,140,Active,2017-12-15
122982,902,Savings,44,Active,2024-06-09
122983,90565,Cheque,228,Active,2022-04-22
122984,48853,Cheque,22,active,2024-03-12
122985,84664,Cheque,49,Active,2022/07/12
122986,45033,Cheque,129,Dormant,2015-07-23
122987,4794,Savings,226,,2021/03/09
122988,6620,Savings,206,Active,2022-05-19
122989,40417,Cheque,231,Active,2018-11-18
122990,54303,Cheque,93,Active,2015-10-07
122991,71248,Cheque,35,Active,04-11-2024
122992,76527,Business,126,Active,2023-01-13
122993,68162,Savings,246,Active,2024-09-10
122994,95700,Credit,246,Active,2019-11-05
122995,70641,Credit,91,Active,2017-08-05
122996,77043,Business,190,Active,2024-04-05
122997,1699,credit,223,Active,2023-08-29
122998,70588,Savings,151,Active,2018-06-26
122999,21459,Savings,86,Active,2015-12-31
123000,16533,Business,175,Active,2016-07-04
123001,27134,Business,11,Active,2019-05-09
123002,19069,Cheque,39,Active,2022-04-08
123003,39241,Savings,221,Active,2023-02-25
123004,64668,Savings,83,Active,2023-04-03
123005,76951,Cheque,148,Closed,2024-04-19
123006,67565,Savings,146,Active,2018-04-03
123007,27697,Savings,167,Dormant,2020-08-26
123008,31549,Savings,89,active,2025-09-27
123009,29228,Cheque,246,Active,2023-06-21
123010,62073,Savings,17,Dormant,2015-11-28
123011,9889,Savings,43,Active,2025-05-24
123012,38167,Savings,142,Active,2020-11-09
123013,55484,Savings,205,Active,2025-06-19
123014,40342,Savings,166,Active,2025-09-29
123015,7671,Credit,37,Active,2015-04-18
123016,91404,Credit,92,open,2024-01-16
123017,40933,Cheque,149,Active,2023-05-18
123018,75915,Savings,32,Active,2022-06-04
123019,75764,Savings,85,Active,2022-09-26
123020,96396,Savings,133,Active,2020-05-15
123021,29490,Cheque,65,Active,2017-05-30
123022,2340, Business ,240,Active,2017-09-07
123023,53865,Cheque,75,Active,2024-08-09
123024,20618,Credit,153, Active ,2016-09-03
123025,69901,Business,201,Active,2024-07-23
123026,52363,Savings,8,Active,2023-11-06
123027,93101,Business,49,Active,2017-10-12
123028,39479,Cheque,176,Active,2016-11-03
123029,94042,Savings,200,Active,2018-02-06
123030,92733,Credit,146,Active,2015-03-16
123031,15245,Savings,218,Active,2021-10-17
123032,2474,Credit,166,Active,2016-04-12
123033,45574,Savings,54,Active,2015-02-06
123034,21036,Cheque,170,Active,2020-04-22
123035,94386,Cheque,91,Dormant,2023-11-26
123036,87751,Savings,204,Active,2020-05-26
123037,66309,cheque,71,Closed,2018-05-26
123038,18151,Cheque,186,active,2024-09-25
123039,44894,Cheque,141,Active,2021-05-18
123040,4203,CREDIT,133,Active,22/03/2015
123041,60656,Savings,18,Active,2020-04-11
123042,1937,Cheque,72,Closed,2019-04-05
123043,53420,SAVINGS,92,Active,2020-07-25
123044,96217,Savings,108,Active,2019-06-11
123045,55056, Savings ,123,Active,2015-12-16
123046,3752,Savings,123,Active,2018-10-30
123047,5346,Savings,223,Active,2023-05-06
123048,9763,Credit,187,Active,2019-10-14
123049,39289,Credit,193,Active,2018-10-05
123050,8370,Cheque,52,Active,2023-12-18
123051,83476,Cheque,65,Active,2024-04-11
123052,71492,Credit,175,Active,2020-12-23
123053,16488, Cheque ,117,open,2016-03-06
123054,55393,Cheque,49,Active,2015-04-23
123055,95065,Cheque,157,Closed,2017-09-14
123056,15416,Business,101,Dormant,2022-06-26
123057,46348,Cheque,156,Dormant,2018/05/18
123058,1311,Savings,77,Closed,2025-05-31
123059,81609,Savings,181,Active,2023-01-13
123060,63260,Cheque,217,Active,2018-01-19
123061,17079,Savings,225,Active,2017-09-13
123062,28091,Cheque,198,Dormant,2024-01-19
123063,1709,Savings,106,Active,10 Mar 2021
123064,62202,Cheque,81,DORMANT,2015-03-22
123065,88524,Savings,197,Dormant,2015-10-24
123066,56622,Cheque,58,Active,2024-07-16
123067,18550,Cheque,115,Active,2019-01-27
123068,41751,Credit,110,Active,2015-01-11
123069,2409,Credit,64,Active,2016-09-28
123070,9766,Business,201,Active,2024-11-13
123071,79474,Cheque,16,Dormant,2016-10-19
123072,6047,Business,143,Active,2025-07-13
123073,51792,Credit,188,Active,2016-07-16
123074,77818,Credit,31,Active,2021-11-30
123075,48904,Business,128,,23-09-2021
123076,44689,Cheque,223,Active,2023-05-18
123077,54712,Cheque,12, Active ,2019-03-25
123078,32742,Savings,158,ACTIVE,2015-07-15
123079,23440,Business,217,Active,2020-12-18
123080,58468,Cheque,220,Active,2015-04-13
123081,93755,Credit,112,Active,2016-11-04
123082,51059,Cheque,245,Active,2020-12-31
123083,44807,Cheque,91,Active,2025-07-15
123084,8223,Savings,134,Active,2017-04-29
123085,5236,Savings,149,Active,2024-03-20
123086,97362,Cheque,48,Dormant,2015-10-13
123087,4157,Cheque,163,Active,2023-05-13
123088,95189,Savings,13,Active,2024-05-12
123089,17473,Cheque,243,Active,2016-02-15
123090,58865,Savings,41,Active,2023-01-13
123091,37465,Cheque,90,active,2017-01-07
123092,59614,Cheque,193,Active,2021-03-31
123093,40241,Savings,145,Active,2023-11-08
123094,90019,Savings,130,Dormant,2021-12-31
123095,14140,Cheque,223,Closed,2022-08-23
123096,79145,Cheque,176,Active,2020-05-07
123097,89415,Cheque,79,Active,2020-10-21
123098,19747,Savings,118,ACTIVE,2015-12-24
123099,62219,Cheque,107,Active,22-12-2024
123100,45963,Savings,210,Active,2024-05-06
123101,9326,Savings,204,Active,16/04/2022
123102,23236,Cheque,98,,2025-04-08
123103,66882,Cheque,223,Active,2019-04-23
123104,86822,Savings,60,Active,2018-05-07
123105,63353,Savings,122,Active,2022-12-20
123106,64314,Savings,188,Active,2021-03-17
123107,94463,Cheque,177,Active,2025-09-23
123108,45627,,224,Active,2019-04-19
123109,57482,Savings,174,Active,12-09-2017
123110,32255,Credit,28,Active,2018-04-19
123111,56472,Cheque,178,Active,2025-11-04
123112,77495,Business,42,Active,2016-04-01
123113,24490,,42,Active,2018-07-27
123114,18195,Cheque,92,Closed,2023-05-24
123115,19857, Savings ,199,Active,2019-03-22
123116,76110,Cheque,53,Dormant,2022-05-06
123117,42422,Savings,247,Active,2022-01-27
123118,20955,Credit,93,Active,2019-02-27
123119,14768,savings,49,Active,2016-09-29
123120,8991,Savings,129,Active,2023-02-14
123121,33062,Savings,53,Active,2022-04-21
123122,15946,Credit,127,Active,2019-11-03
123123,65075,Cheque,198,Closed,2018-03-29
123124,88678,Business,217,Active,2024-01-16
123125,30001,Cheque,14,Active,2015-05-27
123126,63952,Savings,78,Active,2020-10-23
123127,30761,Cheque,139,dormant,2023-12-02
123128,39255,Cheque,150,Active,2020-12-14
123129,56995,Savings,169,Active,2018-07-06
123130,5828,Business,142,Active,2018-07-29
123131,70271,Savings,170,Active,2018-10-12
123132,1082,Cheque,60,Active,2024-09-05
123133,71332,Cheque,44,Active,2018-04-05
123134,99911,Business,234,Active,2018-07-14
123135,82230,Cheque,123,Active,13 Jul 2016
123136,47593,Savings,241,Active,2018-06-02
123137,24905,BUSINESS,246,Active,2020-05-24
123138,68527,Business,214,Active,2022-06-02
123139,49865,Savings,131,Active,2024-02-04
123140,63003,Cheque,158,Active,2020-02-12
123141,10358,Savings,187,Active,2020-10-13
123142,24144,Savings,207,ACTIVE,2024-03-07
123143,72164, Cheque ,70,Closed,2025-08-24
123144,39918,Savings,57,Active,2015-06-23
123145,8589,Savings,166,Active,2019-04-29
123146,78021,Cheque,204,Active,2025-04-02
123147,45696,Cheque,249, Active ,2019-02-07
123148,81516,Savings,205,Active,2020-01-04
123149,5531,Savings,91,Active,2025-02-13
123150,90795,Credit,174,Active,2020-01-23
123151,55907,Cheque,227,Active,15 May 2016
123152,3577,Savings,16, Active ,2023-06-21
123153,8792,Savings,10,Active,2023-09-18
123154,90025,Cheque,216,Active,2023-07-05
123155,88603,Savings,171,Active,2023-12-15
123156,78495,Cheque,45,Active,2023-03-09
123157,17810,Savings,192,Active,2021-05-22
123158,27613,Business,138,Active,2025-05-09
123159,42359,Cheque,104,Active,2021-08-20
123160,35140,Cheque,66,Active,2022/06/15
123161,7731,Cheque,117,Active,2024-01-17
123162,36653,Savings,141,Active,2025-05-12
123163,97534,Cheque,16,Active,2016-07-01
123164,62768,Business,114,Active,2015-09-25
123165,42664,business,35,Active,2025-06-24
123166,33695,Savings,236,Active,18-12-2023
123167,85475,Savings,20,Active,2017-04-23
123168,32492,Savings,45,Dormant,2025-03-15
123169,35511,Savings,102,Active,2022-06-09
123170,11448,Savings,20,Active,2020-04-22
123171,48259,Cheque,137,Active,2024-01-29
123172,1122,Savings,249,Active,2025-02-21
123173,22296,Business,161,ACTIVE,2019-08-01
123174,79103,Cheque,185,Closed,2023-05-15
123175,89242,Cheque,224,Active,2016-03-27
123176,7700,Savings,95,Active,2025-05-06
123177,46240,Savings,65,active,2024-12-30
123178,83860,Cheque,3,Active,2024-04-06
123179,17008,Savings,204,Active,2020-12-08
123180,87797,Savings,132,Active,2022-04-23
123181,54934,Cheque,146,Active,2016-05-14
123182,5925,Cheque,63,Active,2015-02-13
123183,12351,Savings,139,Dormant,2025/06/07
123184,71172,Business,136,Active,2022-11-05
123185,83190,Cheque,70,Active,2022-03-23
123186,14429,business,120,Active,2025/10/13
123187,39488,Savings,65,Active,2016-10-03
123188,1189,Savings,14,Active,2020-08-30
123189,25792,Savings,141,Active,2017-08-05
123190,42976,Savings,74,Active,18-05-2015
123191,72400,Savings,188,Active,2023-06-19
123192,73232,Savings,85,Dormant,2021-06-27
123193,39586,Cheque,157,Active,2022-09-16
123194,70122,Savings,2,Active,2019-10-02
123195,80346,Business,151,Active,2024-10-09
123196,34244,Savings,174,Active,2025-06-27
123197,93243,Savings,144,Active,2021-05-25
123198,18204,Savings,132,Active,2019-12-12
123199,39165,Savings,92,dormant,2015-05-04
123200,24505,Savings,53,Dormant,2020-03-27
123201,47199,Savings,224,Active,2023-05-06
123202,27779,Savings,52,Closed,2016-09-06
123203,18271,Cheque,95,Active,11-11-2017
123204,50956,Cheque,119,Active,2023-07-14
123205,15197,Cheque,27,Active,2016-12-27
123206,6319,Cheque,183,Active,06 Sep 2018
123207,83279,Savings,158,Active,2021-11-09
123208,68037,Cheque,34,Active,2023-01-11
123209,39471,Credit,139,Active,2023-10-07
123210,55262, Savings ,178,Active,2018-03-14
123211,62772,credit,103,Active,2023-11-13
123212,98196,Savings,56,Active,2016-02-27
123213,44607,Cheque,80,Active,2016-05-20
123214,2926,Credit,121,Dormant,2018-07-14
123215,63840,Savings,15,Active,2025-09-07
123216,91857,Savings,149,Active,2025-06-12
123217,74075,Cheque,25,Active,2024-06-08
123218,83699,Savings,35,active,2020-09-12
123219,22198,Savings,236,ACTIVE,2017-10-07
123220,61192,Cheque,242,Active,2019-12-23
123221,17452,Savings,114,Active,2023-04-24
123222,88611,Credit,219,Active,2024-05-29
123223,80847,Savings,201,Active,2022-11-05
123224,35791,Savings,87,Active,2021-10-01
123225,6008,Savings,209,Active,2025-09-07
123226,91781,Cheque,1,DORMANT,2016-05-01
123227,35241,Savings,160,Active,2020-01-20
123228,19266,,120,Active,2019-11-07
123229,37052,Savings,22,Active,2025-04-26
123230,19435,Credit,54,Active,2024/02/16
123231,63515,Credit,25,Dormant,2022-08-31
123232,,cheque,62,Active,2020-01-03
123233,75667,Cheque,122,Closed,2015-06-16
123234,52038,Credit,177,Active,2021-07-12
123235,12059,Savings,21,Active,2017-04-17
123236,93902,Savings,174,active,2023-09-07
123237,56436,Credit,59,Active,2017-01-14
123238,56530,Savings,23,,2019-06-20
123239,25033,Savings,116,Active,2023-01-09
123240,15029,Cheque,194,Active,2016-10-24
123241,83046,Savings,177,Active,2018-12-29
123242,92248,Cheque,229,Active,2015-12-02
123243,74221,Cheque,76,Dormant,2022-08-04
123244,59966,Savings,213,Active,2020-09-02
123245,5403,Cheque,75,Active,2015-11-26
123246,60219,Savings,35,Active,2023-01-11
123247,56972,Cheque,36,Active,2022-02-24
123248,63237,Savings,183,Active,26 Oct 2022
123249,93906,Savings,246,Active,2017-04-25
123250,124,Cheque,176,Closed,2021-10-22
123251,27505,Cheque,163,Dormant,2024-02-25
123252,74510,Savings,193,Dormant,2017-10-27
123253,65346,Savings,243,Dormant,2020-11-12
123254,12995,Cheque,240,Active,2017-04-13
123255,74210,Savings,145,Active,2025-10-07
123256,64436,CHEQUE,54,Active,2019-08-20
123257,8188,Cheque,199,Active,2022-12-05
123258,75643,Cheque,120,Active,2019-09-07
123259,71162,Savings,80,ACTIVE,2019-06-16
123260,35918,Cheque,30,Active,2020-04-05
123261,16041,Savings,144,Active,2024-12-15
123262,84477,Savings,161,Active,2025-04-30
123263,13999,SAVINGS,204,Active,2021-09-21
123264,32212,Cheque,43,Dormant,2024-03-31
123265,27806,Credit,18,Active,2016-12-27
123266,44831,Savings,20,Active,2015-01-23
123267,52962,Business,164,Active,2015-08-12
123268,99605,Cheque,29,Active,2015-03-19
123269,61002,Savings,184,Closed,2019-07-12
123270,98319,Cheque,215,Active,2020-06-23
123271,66514,Cheque,117,Active,2019-05-28
123272,5019,Savings,224,Active,2025-03-14
123273,7259,Savings,103,Active,2024-05-06
123274,40109,Cheque,131,Dormant,2015-03-11
123275,63809,Savings,135,Active,2018-11-06
123276,20273,Savings,190,Active,2019-12-10
123277,43287,Cheque,209,Active,2021-04-12
123278,76633,Savings,243,Active,2016-10-22
123279,6586,Savings,2,Active,2025-04-30
123280,33766,Cheque,136,Dormant,2018-02-02
123281,4882,Cheque,62,Active,2015-05-02
123282,79583,Business,132,Active,2023-04-06
123283,72028,Savings,247,Active,2015-06-07
123284,30628,Savings,163,Active,2018-02-15
123285,98414,Savings,248,Active,05-03-2024
123286,44271,Cheque,223,Dormant,26/07/2024
123287,96786,Savings,237,Active,2020-02-20
123288,5362,Business,232,Active,2020-12-21
123289,89900,Business,223,Dormant,2015-07-13
123290,68689,Savings,88,Active,2019-01-13
123291,34423,Savings,114,Active,2019-09-16
123292,35602,Savings,209,Active,2018-04-24
123293,25956,Cheque,97,Active,2017-05-30
123294,6796,Savings,49,Active,2022-03-10
123295,17968,Credit,21,Dormant,2023-01-18
123296,23625,Cheque,32,Active,2019-07-24
123297,73870,Credit,12,Active,2016-12-28
123298,32073,Cheque,164,Closed,2015-11-02
123299,92272,Cheque,98,ACTIVE,2019-03-01
123300,16527,Cheque,147,Dormant,2017-06-06
123301,47890,Cheque,48,Active,2024-10-22
123302,25436,Cheque,145,Active,2020-07-19
123303,21935,Savings,70,Dormant,2025-09-16
123304,74977,Cheque,32,Active,2022-09-16
123305,34181,Savings,211,Active,2023-01-13
123306,53462,Savings,145,Active,2015-07-09
123307,66938,Savings,166,Active,2017-07-13
123308,95087,Savings,130,Active,2024-11-06
123309,72891,Cheque,8,Active,2023-01-18
123310,3801,Savings,48,Dormant,2020-02-21
123311,94522,Savings,132,Active,2025-10-24
123312,72248,cheque,24,Active,2023-06-05
123313,14104,Credit,144,Dormant,2023/05/23
123314,9943,Savings,4,Active,2022-03-27
123315,34052,Cheque,165,Active,2015-02-12
123316,36190,Credit,140,Closed,2021-07-08
123317,17779,Savings,178,Closed,2023-02-24
123318,82000,Credit,180,active,2020-12-15
123319,17003,Cheque,97,Closed,2022-09-27
123320,25669,Savings,103,Active,2019-04-21
123321,79730,Savings,164,Dormant,2016-01-20
123322,47709,Savings,76,Active,2021-01-12
123323,35988,Cheque,75,Active,2022-06-01
123324,84385, Savings ,40,ACTIVE,2023-04-15
123325,47029,Savings,14,Active,2024-03-24
123326,81110,Credit,181,Active,2018-11-19
123327,15496,Cheque,144, Active ,2025-03-23
123328,64682,Cheque,250,Dormant,2021-12-14
123329,24023,Savings,99,  Active  ,2022-06-05
123330,74086,Savings,211, Active ,2022-06-28
123331,417,Savings,238,Active,2017-01-08
123332,14158,CREDIT,169,Active,2018-09-19
123333,90966,Savings,68,Active,2023-12-09
123334,2408,Savings,92,Active,15/02/2020
123335,67798,Cheque,136,Active,2023-04-08
123336,32923,Cheque,72,active,2015-03-02
123337,16311,,127,Active,2024-07-29
123338,98439,Credit,131,Active,2022-10-05
123339,4247,Business,90,Active,25-10-2016
123340,83851,Savings,175,Active,2025-03-20
123341,93295,Cheque,6,Active,2016-03-23
123342,78366,Cheque,238,Active,2025-06-24
123343,5487,Cheque,164,Active,2015-09-10
123344,70316,Savings,53,Active,2022-10-27
123345,40593,Savings,13,Closed,2020-11-06
123346,92319,Credit,127,Active,2025-09-04
123347,95953,Cheque,119,Active,2024-05-25
123348,14040,Credit,20,Active,2024-01-15
123349,68849,Savings,209,Active,2025-11-12
123350,66857,Cheque,39,Active,2015-03-06
123351,42675,Cheque,148,Active,2022-10-10
123352,85917,Savings,194,Active,2019/03/16
123353,3681,Business,244,Active,2022-04-19
123354,20343,Savings,234,Active,2017-08-26
123355,61277,Savings,213,DORMANT,2022-03-07
123356,16519,Credit,62,active,2021-07-02
123357,89229,Cheque,108,Active,2019-09-02
123358,51694,Cheque,16,Active,2023-05-20
123359,65430,Cheque,200,Active,2016-07-01
123360,39481,Cheque,71,Active,2023-09-14
123361,6474,Cheque,16,Active,2019-09-10
123362,98049,Savings,24,Active,2020-05-03
123363,40808,Credit,164,Active,2017-10-22
123364,26249, Cheque ,157,Closed,2023-12-15
123365,31048,Savings,6,Active,2024-11-05
123366,15454,Cheque,32,Active,2022-10-03
123367,47997,Cheque,250,Active,2020-10-05
123368,12554,Cheque,106,Active,2025-03-05
123369,34717,Savings,186,Active,2022-10-21
123370,,Cheque,101,Active,2016-07-26
123371,42242,Cheque,132, Active ,2020-06-17
123372,49968,Cheque,169,Dormant,2023-05-20
123373,69676,Credit,2,Dormant,2025-11-26
123374,22144,Cheque,103,Active,2025-06-13
123375,92732,Cheque,247,Active,2023-10-11
123376,53415,Savings,90,Active,2020-09-16
123377,25171,Cheque,61,Active,2019-06-14
123378,41643,Business,129,Active,2024-11-03
123379,30777,Cheque,175,Closed,2019-12-04
123380,42305,Credit,214,Active,21 Feb 2024
123381,72559,Cheque,6,active,2022-11-13
123382,15788,SAVINGS,54,Dormant,2023-12-18
123383,76317,Credit,4,Active,2015-04-16
123384,14246,Cheque,33,Dormant,2025-10-01
123385,22725,Cheque,157,Active,2019-04-25
123386,47080,Credit,228,Active,2016-04-17
123387,72685,Savings,234,Active,08-02-2016
123388,83490,Savings,173,Active,2017-07-05
123389,87245,Savings,173,Active,2025-12-03
123390,62505,Savings,216,Active,2022/05/01
123391,52481,Credit,172,Active,13/04/2019
123392,69386,Savings,62,Active,2025-06-21
123393,22873,Savings,19,Active,2024-08-05
123394,84924,Cheque,123,,2015-03-20
123395,37328,Savings,220,Dormant,2018-02-14
123396,22836,Cheque,146,Active,2019-04-12
123397,46511,Cheque,33,Active,2025-12-16
123398,37813,Cheque,210,ACTIVE,2024-11-27
123399,17648,Business,59,Active,2015-08-19
123400,4612,Cheque,206,Active,2024-02-15
123401,93443,Savings,219,Active,2017-05-14
123402,68249,Business,187,Active,2017-07-06
123403,50453,Cheque,242,Active,2019-09-02
123404,45298,Business,216,Active,2016-04-01
123405,85871,Savings,16,open,2021-06-18
123406,33017,Cheque,45,Active,2017-12-31
123407,49651,Cheque,143,Active,2016-03-04
123408,15700,CHEQUE,112,Active,2023-10-31
123409,90766,CREDIT,160,Active,2023-04-27
123410,52939,Cheque,209,active,2022-08-06
123411,25361,cheque,116,Active,2019-12-04
123412,78256,Savings,68,Active,2022-06-13
123413,81273,Cheque,193,Active,2019-10-09
123414,27262,Cheque,140,Active,2015-05-10
123415,36662,savings,96,Active,2025-05-11
123416,95845,Savings,73,Active,2024-03-30
123417,33419,Cheque,45,Active,2015-09-10
123418,40089,Cheque,130,Active,2017-12-27
123419,31099,Cheque,154,Active,2015-10-30
123420,37065,Cheque,12,Active,2020-06-30
123421,13389,Cheque,87,Active,2020-11-11
123422,43219,Savings,99,Active,2023-08-03
123423,70219,BUSINESS,37,Active,2025-07-26
123424,4475,Savings,31,Active,2018-10-31
123425,49005,Cheque,227,Active,31/02/2026
123426,98893,Credit,44,Active,2023-01-31
123427,21707,Savings,240,Active,2022-01-31
123428,5236,Savings,133,Active,2020-10-03
123429,18601,Savings,40,Active,2017-03-14
123430,7368,Cheque,79,Active,2015-11-27
123431,32408,,215,ACTIVE,2018-03-25
123432,18069,Savings,55,Active,2020-02-28
123433,47627,Savings,10,Active,09-07-2025
123434,52487,Cheque,18,Active,2017-01-28
123435,3535, Credit ,205,open,2025-06-24
123436,23208,Cheque,199,active,2024-07-18
123437,54328,Cheque,206,Dormant,2017-01-15
123438,,Savings,155,Active,2019-09-18
123439,82528,Savings,182,Active,2017-02-23
123440,32342,Credit,74,Active,09/07/2019
123441,78471,Savings,248,Active,2019-09-29
123442,20966,Cheque,68,Active,2020-10-29
123443,17390,Cheque,84,Active,2024-12-23
123444,32281,Cheque,231,Active,14 Jun 2023
123445,62356,Business,143,Active,2018-09-19
123446,90264,Cheque,19,Active,2019-10-08
123447,11083,Cheque,75,Active,2021-12-27
123448,45034,Savings,118,Active,2025-08-18
123449,78232,Savings,144,Active,2018-02-03
123450,7110,Savings,39,Active,2024-11-03
123451,30837,Cheque,237,Active,2021-04-13
123452,90011,Cheque,11,Active,2022-01-14
123453,61306,Savings,32,Active,2018-09-01
123454,96869,savings,199,Active,08-11-2015
123455,59645,Business,229,Active,2015-10-16
123456,9047,Savings,206,Active,2018-12-13
123457,62868,Cheque,202,Active,2020-10-05
123458,36558,Savings,201,Active,2016-01-26
123459,578,Savings,111,Active,2016-06-23
123460,14940,Savings,223,Active,2025-04-26
123461,73875,Savings,154,Active,2015-05-04
123462,36605,Business,181,Dormant,2019-10-09
123463,94290,Savings,19,Active,2016-02-15
123464,2886,Cheque,246,Dormant,2016-01-20
123465,64007,Credit,195,Active,2019-12-13
123466,74841,Savings,82,ACTIVE,2018-12-17
123467,22046,Cheque,157,Active,2022-05-06
123468,1484,Credit,49,Active,2024-05-06
123469,10553,Savings,59,Active,2022-04-24
123470,49255,Cheque,55,Closed,2016/11/20
123471,45461,Cheque,23,Active,2022-03-09
123472,97161,Business,113,Active,2021-02-20
123473,54757,Business,18,Active,2016-03-13
123474,59899,Cheque,161,Active,2016-10-17
123475,9990,Credit,166,ACTIVE,2017-05-02
123476,98553,Savings,221,Active,2023-12-20
123477,42373,Cheque,124,Active,2026-99-99
123478,97512,Savings,233,Active,2019-08-17
123479,84602,Business,2,Active,2017-07-26
123480,30645,Credit,41,Active,2017-05-28
123481,27786,Cheque,169,Closed,2017-12-14
123482,65167,Savings,130,Dormant,2017/07/17
123483,49114,Business,184,Active,2024-05-07
123484,61966,Cheque,170,Closed,2022-04-11
123485,69749,Savings,104,Closed,18 Mar 2021
123486,92101,Cheque,72,Active ,2021-05-17
123487,79750,Business,91,Active,2018-12-10
123488,49169,Cheque,91,Active,2023-02-14
123489,94814,Savings,222,Active,2017-03-31
123490,38747,Savings,240,Active,2020-06-15
123491,85284,Cheque,175,Active,2025-07-26
123492,,Savings,40,ACTIVE,2021-08-31
123493,55625,CHEQUE,171,Active,2022/02/25
123494,83698,Cheque,73,,2019-09-16
123495,19635,Savings,33,Active,2019-04-16
123496,60584,Cheque,63,Active,2016-09-26
123497,10843,Cheque,50,Active,09 Feb 2016
123498,60643,Business,127,Active,2025-06-25
123499,72823,Business,139,Active,2021-02-05
123500,28921,Cheque,215,Active,2021-02-19
123501,84874,Savings,246,Active,2024-04-16
123502,26048,Savings,157,Active,2025-09-20
123503,90026,Savings,245,Active,2019-01-11
