,account_id,customer_id,account_type,branch_id,account_status,opened_date
98093,98094,68917,Cheque,115,Active,2016-12-11 00:00:00
98094,98095,46135,Savings,216,Active,2019-12-04 00:00:00
98095,98096,86274,Cheque,155,Active,2015-06-23 00:00:00
98096,98097,34575,Savings,176,Dormant,2024-12-09 00:00:00
98097,98098,40452,Cheque,180,Active,2016-08-20 00:00:00
98098,98099,426,Savings,145,Active,2019-03-09 00:00:00
98099,98100,28364,Credit,227,Closed,2020-05-15 00:00:00
98100,98101,49226,Cheque,221,Active,2023-03-17 00:00:00
98101,98102,95157,Savings,43,Active,2020-02-26 00:00:00
98102,98103,5037,Savings,198,Active,2025-09-08 00:00:00
98103,98104,62794,Savings,119,Active,2022-11-27 00:00:00
98104,98105,75104,Savings,90,Active,2015-08-13 00:00:00
98105,98106,29215,Cheque,155,Active,2022-02-01 00:00:00
98106,98107,62891,Credit,10,Active,2023-02-01 00:00:00
98107,98108,64112,Business,33,Active,2025-11-25 00:00:00
98108,98109,93539,Credit,83,Active,2018-05-07 00:00:00
98109,98110,81671,Savings,55,Active,2023-05-02 00:00:00
98110,98111,80755,Savings,233,Active,2018-06-30 00:00:00
98111,98112,31309,Savings,225,Active,2022-01-04 00:00:00
98112,98113,4074,Savings,187,Active,2024-06-07 00:00:00
98113,98114,42352,Savings,117,Active,2020-05-10 00:00:00
98114,98115,15326,Savings,87,Active,2015-10-25 00:00:00
98115,98116,98832,Savings,226,Active,2015-05-31 00:00:00
98116,98117,66365,Cheque,15,Active,2021-05-14 00:00:00
98117,98118,62102,Business,68,Dormant,2017-10-19 00:00:00
98118,98119,33771,Credit,35,Closed,2023-03-06 00:00:00
98119,98120,44742,Savings,202,Active,2024-04-17 00:00:00
98120,98121,88772,Credit,21,Dormant,2024-04-04 00:00:00
98121,98122,65792,Savings,82,Active,2015-01-19 00:00:00
98122,98123,12228,Cheque,105,Active,2018-11-05 00:00:00
98123,98124,12170,Credit,110,Dormant,2023-08-02 00:00:00
98124,98125,48877,Cheque,13,Active,2016-09-25 00:00:00
98125,98126,24047,Business,74,Active,2025-10-15 00:00:00
98126,98127,91719,Cheque,128,Active,2024-05-16 00:00:00
98127,98128,90636,Business,162,Active,2024-06-28 00:00:00
98128,98129,11962,Savings,96,Active,2015-07-06 00:00:00
98129,98130,138,Savings,138,Active,2021-06-08 00:00:00
98130,98131,92962,Savings,45,Active,2025-07-28 00:00:00
98131,98132,44437,Savings,140,Closed,2016-04-09 00:00:00
98132,98133,63405,Savings,94,Active,2023-08-05 00:00:00
98133,98134,74975,Business,105,Active,2019-11-18 00:00:00
98134,98135,50275,Savings,156,Active,2017-05-13 00:00:00
98135,98136,93800,Savings,145,Closed,2024-06-06 00:00:00
98136,98137,36990,Savings,24,Active,2015-05-06 00:00:00
98137,98138,33852,Cheque,74,Active,2021-01-24 00:00:00
98138,98139,36444,Savings,138,Dormant,2018-01-30 00:00:00
98139,98140,46644,Cheque,6,Active,2015-10-10 00:00:00
98140,98141,59168,Savings,244,Closed,2020-05-31 00:00:00
98141,98142,92606,Savings,43,Active,2017-09-13 00:00:00
98142,98143,68682,Savings,134,Active,2018-11-05 00:00:00
98143,98144,76467,Cheque,208,Active,2025-03-14 00:00:00
98144,98145,75276,Cheque,190,Active,2022-07-01 00:00:00
98145,98146,46067,Savings,20,Active,2015-01-06 00:00:00
98146,98147,90687,Savings,129,Active,2016-01-18 00:00:00
98147,98148,68240,Savings,24,Active,2018-03-07 00:00:00
98148,98149,43654,Savings,7,Active,2025-12-30 00:00:00
98149,98150,84121,Cheque,154,Active,2022-06-18 00:00:00
98150,98151,1258,Cheque,188,Active,2015-12-29 00:00:00
98151,98152,35432,Savings,247,Active,2018-04-27 00:00:00
98152,98153,17189,Savings,207,Active,2024-06-15 00:00:00
98153,98154,14225,Cheque,174,Active,2018-09-23 00:00:00
98154,98155,46247,Savings,196,Active,2019-01-24 00:00:00
98155,98156,71877,Cheque,100,Active,2016-12-28 00:00:00
98156,98157,62673,Cheque,195,Dormant,2020-11-22 00:00:00
98157,98158,95213,Cheque,107,Active,2023-01-31 00:00:00
98158,98159,86487,Credit,106,Active,2024-03-05 00:00:00
98159,98160,77695,Cheque,29,Active,2017-09-26 00:00:00
98160,98161,42487,Cheque,176,Active,2022-03-10 00:00:00
98161,98162,2250,Credit,246,Active,2015-02-20 00:00:00
98162,98163,91990,Credit,229,Active,2018-12-16 00:00:00
98163,98164,93308,Cheque,82,Active,2025-10-24 00:00:00
98164,98165,60766,Savings,239,Dormant,2015-09-21 00:00:00
98165,98166,62513,Cheque,70,Dormant,2025-08-10 00:00:00
98166,98167,70285,Savings,51,Active,2024-10-13 00:00:00
98167,98168,35555,Business,58,Active,2024-04-09 00:00:00
98168,98169,56077,Cheque,190,Active,2016-02-10 00:00:00
98169,98170,15537,Savings,19,Active,2019-08-11 00:00:00
98170,98171,35476,Savings,190,Active,2015-12-22 00:00:00
98171,98172,17060,Savings,198,Active,2016-01-15 00:00:00
98172,98173,94498,Cheque,148,Dormant,2017-10-28 00:00:00
98173,98174,4867,Savings,8,Active,2017-04-24 00:00:00
98174,98175,22671,Credit,101,Active,2023-02-18 00:00:00
98175,98176,38885,Business,181,Active,2017-08-04 00:00:00
98176,98177,57640,Cheque,112,Active,2017-04-17 00:00:00
98177,98178,4712,Savings,163,Active,2023-12-12 00:00:00
98178,98179,10900,Savings,192,Active,2020-08-29 00:00:00
98179,98180,47287,Savings,163,Active,2024-12-06 00:00:00
98180,98181,19414,Business,237,Open,2021-11-27 00:00:00
98181,98182,52212,Cheque,194,Active,2023-03-18 00:00:00
98182,98183,97442,Cheque,106,Active,2021-09-20 00:00:00
98183,98184,43968,Cheque,146,Active,2016-07-31 00:00:00
98184,98185,38249,Savings,23,Active,2021-08-04 00:00:00
98185,98186,49357,Cheque,127,Active,2023-05-16 00:00:00
98186,98187,58770,Cheque,126,Active,2015-11-29 00:00:00
98187,98188,86926,Savings,94,Active,2019-01-28 00:00:00
98188,98189,74835,Business,171,Active,2024-08-14 00:00:00
98189,98190,54202,Savings,205,Active,2019-04-23 00:00:00
98190,98191,22303,Credit,223,Active,2015-12-13 00:00:00
98191,98192,13220,Credit,58,Active,2024-05-25 00:00:00
98192,98193,5389,Savings,58,Active,2022-04-15 00:00:00
98193,98194,16544,Cheque,157,Dormant,2015-06-08 00:00:00
98194,98195,62554,Cheque,158,Active,2017-11-08 00:00:00
98195,98196,97086,Cheque,24,Active,2024-08-29 00:00:00
98196,98197,66864,Savings,167,Active,2020-10-30 00:00:00
98197,98198,77929,Credit,212,Active,2016-02-22 00:00:00
98198,98199,50911,Savings,219,Active,2021-03-27 00:00:00
98199,98200,75620,Savings,45,Active,2023-04-19 00:00:00
98200,98201,77423,Savings,172,Active,2019-11-17 00:00:00
98201,98202,74946,Savings,148,Dormant,2023-11-08 00:00:00
98202,98203,83438,Cheque,194,Active,2023-05-01 00:00:00
98203,98204,17505,Cheque,175,Active,2022-05-15 00:00:00
98204,98205,73604,Cheque,7,Active,2017-06-09 00:00:00
98205,98206,55345,Cheque,66,Active,2015-05-25 00:00:00
98206,98207,79392,Savings,96,Active,2024-03-07 00:00:00
98207,98208,81185,Cheque,57,Active,2021-07-10 00:00:00
98208,98209,3479,Cheque,243,Active,2025-11-03 00:00:00
98209,98210,53852,Cheque,239,Active,2019-05-17 00:00:00
98210,98211,69023,Savings,57,Active,2021-02-19 00:00:00
98211,98212,83215,Cheque,6,Dormant,2025-11-20 00:00:00
98212,98213,13236,Savings,140,Active,2022-10-09 00:00:00
98213,98214,56169,Savings,163,Active,2024-01-10 00:00:00
98214,98215,90521,Savings,245,Active,2019-01-01 00:00:00
98215,98216,13496,Savings,84,Active,2021-08-22 00:00:00
98216,98217,87009,Cheque,82,Active,2018-12-21 00:00:00
98217,98218,59389,Credit,42,Active,2018-03-26 00:00:00
98218,98219,67157,Savings,63,Active,2021-08-16 00:00:00
98219,98220,11204,Savings,142,Active,2016-03-28 00:00:00
98220,98221,87802,Savings,128,Active,2016-04-08 00:00:00
98221,98222,14264,Savings,183,Active,2021-07-03 00:00:00
98222,98223,98495,Cheque,230,Active,2023-03-16 00:00:00
98223,98224,88689,Savings,130,Active,2022-08-21 00:00:00
98224,98225,8002,Savings,50,Active,2024-10-15 00:00:00
98225,98226,19312,Savings,224,Active,2015-02-23 00:00:00
98226,98227,50167,Business,247,Active,2016-03-28 00:00:00
98227,98228,21402,Savings,220,Active,2017-08-02 00:00:00
98228,98229,33602,Cheque,83,Active,2023-01-03 00:00:00
98229,98230,2752,Cheque,222,Active,2015-12-05 00:00:00
98230,98231,42235,Savings,89,Active,2022-07-13 00:00:00
98231,98232,36984,Credit,107,Dormant,2022-07-22 00:00:00
98233,98234,60961,Cheque,16,Active,2019-06-26 00:00:00
98234,98235,28043,Savings,68,Active,2019-10-31 00:00:00
98235,98236,39429,Credit,153,Active,2021-10-04 00:00:00
98236,98237,60411,Savings,127,Dormant,2016-11-10 00:00:00
98237,98238,70554,Cheque,130,Active,2022-04-08 00:00:00
98238,98239,75124,Cheque,21,Active,2018-11-10 00:00:00
98239,98240,86296,Savings,26,Active,2016-08-23 00:00:00
98240,98241,8927,Savings,104,Dormant,2025-01-16 00:00:00
98241,98242,45916,Savings,243,Active,2021-03-06 00:00:00
98242,98243,95714,Savings,245,Active,2018-09-29 00:00:00
98243,98244,76725,Savings,149,Active,2025-11-25 00:00:00
98244,98245,52906,Savings,58,Active,2022-01-27 00:00:00
98245,98246,90037,Cheque,159,Active,2018-10-27 00:00:00
98246,98247,59747,Cheque,73,Active,2022-05-25 00:00:00
98247,98248,44459,Business,81,Active,2021-05-29 00:00:00
98248,98249,5412,Business,153,Dormant,2020-09-29 00:00:00
98249,98250,45398,Cheque,202,Active,2018-02-13 00:00:00
98250,98251,48714,Credit,133,Active,2017-12-19 00:00:00
98251,98252,44384,Business,113,Active,2022-03-11 00:00:00
98252,98253,97878,Cheque,157,Active,2019-11-23 00:00:00
98253,98254,43783,Savings,181,Active,2017-11-10 00:00:00
98254,98255,23548,Credit,132,Active,2023-06-28 00:00:00
98255,98256,88964,Cheque,32,Active,2021-03-10 00:00:00
98256,98257,77043,Cheque,63,Active,2015-05-14 00:00:00
98257,98258,69044,Credit,100,Active,2019-01-08 00:00:00
98258,98259,82572,Cheque,84,Active,2019-06-22 00:00:00
98259,98260,2699,Credit,233,Active,2019-09-19 00:00:00
98260,98261,98877,Credit,196,Active,2018-09-10 00:00:00
98261,98262,53722,Business,51,Dormant,2021-11-18 00:00:00
98262,98263,48935,Cheque,209,Active,2021-01-15 00:00:00
98263,98264,80688,Cheque,78,Active,2017-05-10 00:00:00
98264,98265,59190,Cheque,185,Active,2020-01-19 00:00:00
98265,98266,55294,Cheque,110,Active,2021-11-30 00:00:00
98266,98267,80406,Cheque,33,Active,2024-08-20 00:00:00
98267,98268,41130,Cheque,126,Active,2019-12-02 00:00:00
98268,98269,34216,Cheque,39,Active,2022-08-20 00:00:00
98269,98270,94376,Savings,147,Active,2022-12-22 00:00:00
98270,98271,45206,Savings,37,Active,2020-08-27 00:00:00
98271,98272,51171,Savings,58,Active,2015-02-11 00:00:00
98272,98273,93291,Cheque,138,Active,2024-10-15 00:00:00
98273,98274,90078,Cheque,217,Active,2022-04-17 00:00:00
98274,98275,96911,Business,79,Active,2021-07-19 00:00:00
98275,98276,50364,Cheque,48,Active,2024-12-11 00:00:00
98276,98277,14278,Credit,164,Active,2018-10-29 00:00:00
98277,98278,96880,Savings,38,Closed,2021-03-05 00:00:00
98278,98279,33439,Business,175,Active,2021-03-21 00:00:00
98279,98280,71456,Cheque,89,Active,2017-10-09 00:00:00
98280,98281,66857,Savings,73,Active,2015-01-08 00:00:00
98281,98282,13100,Savings,174,Active,2025-06-03 00:00:00
98282,98283,14979,Savings,202,Active,2021-05-17 00:00:00
98283,98284,49932,Cheque,22,Active,Nan
98284,98285,24971,Savings,143,Dormant,2017-11-07 00:00:00
98285,98286,6684,Business,85,Active,2024-07-09 00:00:00
98286,98287,9177,Credit,239,Active,2025-08-17 00:00:00
98287,98288,29303,Business,181,Active,2018-12-31 00:00:00
98288,98289,61779,Cheque,103,Active,2020-09-05 00:00:00
98289,98290,43060,Cheque,237,Active,2017-10-08 00:00:00
98290,98291,48269,Cheque,170,Active,2023-07-30 00:00:00
98291,98292,8546,Nan,7,Active,2018-05-02 00:00:00
98292,98293,82139,Cheque,191,Active,2022-11-14 00:00:00
98293,98294,66706,Credit,218,Active,2022-11-11 00:00:00
98294,98295,1255,Savings,152,Active,2023-05-31 00:00:00
98295,98296,13324,Savings,184,Active,2023-03-28 00:00:00
98296,98297,89637,Cheque,194,Active,2015-06-12 00:00:00
98297,98298,88152,Savings,185,Active,2015-01-14 00:00:00
98298,98299,6555,Savings,175,Active,2015-02-18 00:00:00
98299,98300,80415,Cheque,167,Dormant,2019-09-03 00:00:00
98300,98301,20330,Savings,169,Active,2021-06-28 00:00:00
98301,98302,76882,Credit,143,Active,2023-08-20 00:00:00
98302,98303,62990,Cheque,240,Active,2024-02-13 00:00:00
98303,98304,96496,Credit,153,Active,2023-01-02 00:00:00
98304,98305,73409,Business,12,Active,2016-11-28 00:00:00
98305,98306,43134,Cheque,94,Active,2016-12-07 00:00:00
98306,98307,13618,Credit,76,Closed,2018-01-28 00:00:00
98307,98308,89416,Savings,50,Active,2015-05-20 00:00:00
98308,98309,59524,Credit,130,Active,2023-02-14 00:00:00
98309,98310,11870,Savings,247,Active,2015-03-31 00:00:00
98310,98311,6465,Savings,56,Active,2021-12-06 00:00:00
98311,98312,75317,Savings,106,Active,2024-12-25 00:00:00
98312,98313,20155,Savings,179,Active,2020-11-18 00:00:00
98313,98314,98450,Cheque,195,Active,2023-04-09 00:00:00
98314,98315,34626,Cheque,155,Active,2016-06-19 00:00:00
98315,98316,57497,Credit,47,Active,2020-03-30 00:00:00
98316,98317,32745,Cheque,82,Active,2018-08-13 00:00:00
98317,98318,75972,Savings,54,Active,2024-09-08 00:00:00
98318,98319,4424,Savings,168,Active,2017-07-29 00:00:00
98319,98320,41700,Business,229,Active,2021-01-04 00:00:00
98320,98321,74801,Cheque,58,Active,2017-12-05 00:00:00
98321,98322,80977,Credit,208,Active,2024-08-06 00:00:00
98322,98323,17990,Business,7,Active,2022-11-16 00:00:00
98323,98324,93380,Cheque,66,Closed,2022-02-13 00:00:00
98324,98325,11560,Savings,125,Active,2016-03-16 00:00:00
98325,98326,48442,Savings,145,Closed,2024-07-26 00:00:00
98326,98327,71955,Savings,3,Active,2025-08-28 00:00:00
98327,98328,43770,Cheque,130,Active,2022-07-09 00:00:00
98328,98329,94981,Savings,143,Active,2016-08-07 00:00:00
98329,98330,80661,Credit,15,Active,2018-11-10 00:00:00
98330,98331,89000,Cheque,82,Active,2019-09-12 00:00:00
98331,98332,4902,Business,214,Active,2019-05-30 00:00:00
98332,98333,65192,Savings,41,Active,2018-08-05 00:00:00
98333,98334,81122,Savings,201,Active,2018-05-21 00:00:00
98334,98335,21937,Savings,79,Dormant,2022-12-27 00:00:00
98335,98336,15474,Cheque,84,Closed,2022-08-03 00:00:00
98336,98337,72443,Savings,69,Active,2016-02-20 00:00:00
98337,98338,44250,Cheque,22,Active,2021-06-09 00:00:00
98338,98339,42713,Savings,93,Active,2015-12-13 00:00:00
98339,98340,68157,Cheque,182,Closed,2022-09-25 00:00:00
98340,98341,16018,Savings,180,Active,2019-11-24 00:00:00
98341,98342,41759,Savings,82,Active,2018-06-14 00:00:00
98342,98343,65011,Business,227,Active,2018-04-04 00:00:00
98343,98344,64933,Savings,196,Active,2021-03-10 00:00:00
98344,98345,96622,Cheque,215,Active,2016-05-25 00:00:00
98345,98346,63939,Cheque,120,Active,2024-04-05 00:00:00
98346,98347,46282,Savings,22,Dormant,2017-04-08 00:00:00
98347,98348,77302,Savings,190,Active,2015-04-22 00:00:00
98348,98349,47083,Business,40,Active,2019-10-21 00:00:00
98349,98350,15044,Credit,102,Active,2022-12-05 00:00:00
98350,98351,23038,Savings,122,Active,2017-09-09 00:00:00
98351,98352,87036,Savings,132,Active,2018-07-21 00:00:00
98352,98353,6602,Cheque,55,Active,2022-07-18 00:00:00
98353,98354,96350,Cheque,248,Active,2017-07-13 00:00:00
98354,98355,63760,Business,171,Active,2021-09-09 00:00:00
98355,98356,44077,Credit,47,Active,2024-09-15 00:00:00
98356,98357,238,Savings,230,Active,2020-11-07 00:00:00
98357,98358,18701,Cheque,111,Active,2025-03-16 00:00:00
98358,98359,67759,Cheque,199,Active,2016-05-14 00:00:00
98359,98360,53930,Cheque,238,Active,2016-08-24 00:00:00
98360,98361,27058,Savings,116,Active,2021-06-18 00:00:00
98361,98362,7754,Savings,81,Active,2018-06-05 00:00:00
98362,98363,77663,Savings,195,Active,2017-02-09 00:00:00
98363,98364,60523,Savings,195,Active,2022-08-20 00:00:00
98364,98365,3176,Cheque,245,Dormant,2018-02-03 00:00:00
98365,98366,72147,Savings,160,Active,2025-05-21 00:00:00
98366,98367,39920,Credit,205,Active,2023-09-05 00:00:00
98367,98368,42543,Savings,93,Dormant,2022-11-05 00:00:00
98368,98369,43174,Savings,128,Active,2016-04-01 00:00:00
98369,98370,92770,Savings,87,Active,2017-01-25 00:00:00
98370,98371,92228,Cheque,2,Active,2017-02-04 00:00:00
98371,98372,11492,Business,250,Dormant,2021-03-12 00:00:00
98372,98373,57940,Savings,184,Active,2023-03-24 00:00:00
98373,98374,27162,Cheque,234,Active,2016-01-13 00:00:00
98374,98375,58,Savings,237,Active,2020-08-18 00:00:00
98375,98376,89747,Savings,248,Active,2021-05-15 00:00:00
98376,98377,95102,Savings,249,Active,2022-01-21 00:00:00
98377,98378,11602,Cheque,80,Active,2023-04-24 00:00:00
98378,98379,25168,Business,170,Active,2021-06-15 00:00:00
98379,98380,36450,Credit,130,Open,2017-03-15 00:00:00
98380,98381,84041,Savings,71,Active,2018-03-30 00:00:00
98381,98382,80453,Cheque,65,Active,2022-01-16 00:00:00
98382,98383,65352,Cheque,224,Active,2022-08-12 00:00:00
98383,98384,1700,Savings,97,Dormant,2019-10-22 00:00:00
98384,98385,55540,Savings,245,Active,2022-09-18 00:00:00
98385,98386,64880,Business,132,Active,2023-03-30 00:00:00
98386,98387,49037,Savings,231,Active,2021-07-28 00:00:00
98387,98388,14100,Credit,134,Dormant,2022-10-06 00:00:00
98388,98389,76292,Cheque,20,Open,2022-11-01 00:00:00
98389,98390,59503,Credit,58,Active,2022-11-22 00:00:00
98390,98391,906,Cheque,128,Active,2020-02-23 00:00:00
98391,98392,38906,Credit,97,Active,2015-12-14 00:00:00
98392,98393,80708,Savings,55,Active,2016-10-30 00:00:00
98393,98394,64726,Savings,27,Active,2015-01-18 00:00:00
98394,98395,6590,Savings,143,Active,2019-11-09 00:00:00
98395,98396,294,Cheque,59,Active,2019-03-04 00:00:00
98396,98397,26122,Credit,112,Active,2017-08-20 00:00:00
98397,98398,56647,Savings,147,Active,2023-12-12 00:00:00
98398,98399,32842,Cheque,250,Active,2024-04-05 00:00:00
98399,98400,50055,Business,21,Active,2022-03-03 00:00:00
98400,98401,34730,Business,73,Active,2022-07-03 00:00:00
98401,98402,238,Cheque,197,Active,2022-08-20 00:00:00
98402,98403,49861,Savings,86,Active,2018-05-16 00:00:00
98403,98404,33956,Credit,245,Active,2020-01-05 00:00:00
98404,98405,70880,Cheque,59,Active,2020-03-06 00:00:00
98405,98406,61186,Savings,104,Active,2023-04-08 00:00:00
98406,98407,76849,Cheque,83,Active,2023-02-06 00:00:00
98407,98408,56287,Cheque,247,Active,2019-10-15 00:00:00
98408,98409,22390,Credit,22,Active,2023-12-06 00:00:00
98409,98410,55576,Cheque,123,Active,2024-09-19 00:00:00
98410,98411,77192,Cheque,226,Active,2015-04-20 00:00:00
98411,98412,10608,Cheque,155,Active,2017-06-28 00:00:00
98412,98413,84539,Cheque,242,Active,2017-10-06 00:00:00
98413,98414,18413,Savings,48,Closed,2023-10-20 00:00:00
98414,98415,41712,Cheque,44,Active,2022-05-27 00:00:00
98415,98416,32346,Cheque,28,Active,2025-09-14 00:00:00
98416,98417,62478,Cheque,226,Active,2018-11-16 00:00:00
98417,98418,69271,Cheque,39,Active,2024-07-26 00:00:00
98418,98419,72918,Cheque,122,Active,2019-02-22 00:00:00
98419,98420,30234,Savings,75,Active,2021-02-24 00:00:00
98420,98421,74339,Savings,91,Active,2015-01-30 00:00:00
98421,98422,35755,Savings,238,Dormant,2018-04-28 00:00:00
98422,98423,88544,Credit,242,Active,2019-02-13 00:00:00
98423,98424,62635,Cheque,177,Active,2020-11-06 00:00:00
98424,98425,98123,Cheque,88,Active,2022-02-11 00:00:00
98425,98426,15170,Credit,127,Active,2020-06-09 00:00:00
98426,98427,86120,Cheque,41,Dormant,2021-08-11 00:00:00
98427,98428,20044,Cheque,132,Dormant,2025-08-17 00:00:00
98428,98429,33712,Savings,91,Active,2021-04-21 00:00:00
98429,98430,9089,Business,88,Active,2023-12-30 00:00:00
98430,98431,15587,Business,137,Active,2019-03-01 00:00:00
98431,98432,73666,Savings,107,Active,2020-11-28 00:00:00
98432,98433,4151,Cheque,229,Active,2017-08-31 00:00:00
98433,98434,11631,Savings,245,Active,2017-04-28 00:00:00
98434,98435,9246,Cheque,77,Active,2023-11-01 00:00:00
98435,98436,40483,Cheque,139,Active,2024-01-07 00:00:00
98436,98437,3405,Savings,151,Active,2021-04-27 00:00:00
98437,98438,47763,Cheque,34,Active,2017-04-07 00:00:00
98438,98439,34034,Savings,178,Active,2016-04-26 00:00:00
98439,98440,17048,Credit,114,Active,2015-12-18 00:00:00
98440,98441,90707,Savings,21,Active,2017-10-01 00:00:00
98441,98442,28694,Cheque,89,Active,2023-02-23 00:00:00
98442,98443,8316,Cheque,137,Dormant,2019-01-13 00:00:00
98443,98444,39737,Cheque,126,Active,2023-02-19 00:00:00
98444,98445,61847,Savings,245,Active,2016-08-04 00:00:00
98445,98446,92926,Cheque,22,Active,2021-05-11 00:00:00
98446,98447,68031,Cheque,236,Active,2023-09-06 00:00:00
98447,98448,74026,Savings,138,Active,2016-05-28 00:00:00
98448,98449,42389,Credit,107,Active,2021-04-05 00:00:00
98449,98450,16826,Cheque,164,Active,2016-12-12 00:00:00
98450,98451,65399,Cheque,88,Active,2017-08-01 00:00:00
98451,98452,69536,Cheque,35,Active,2023-07-08 00:00:00
98452,98453,94588,Cheque,226,Active,2023-02-14 00:00:00
98453,98454,37216,Savings,37,Dormant,2021-07-17 00:00:00
98454,98455,45786,Savings,174,Active,2020-01-31 00:00:00
98455,98456,65700,Cheque,167,Dormant,2018-12-03 00:00:00
98456,98457,36697,Business,166,Active,2022-10-25 00:00:00
98457,98458,13450,Credit,3,Active,2017-02-23 00:00:00
98458,98459,1469,Savings,85,Active,2024-01-07 00:00:00
98459,98460,64201,Savings,117,Active,2015-06-16 00:00:00
98460,98461,80464,Cheque,157,Active,2021-11-28 00:00:00
98461,98462,74784,Savings,168,Active,2020-11-16 00:00:00
98462,98463,78479,Savings,24,Active,2024-07-02 00:00:00
98463,98464,54115,Cheque,192,Active,2020-09-20 00:00:00
98464,98465,47565,Credit,43,Active,2022-12-14 00:00:00
98465,98466,22654,Cheque,68,Active,2022-04-07 00:00:00
98466,98467,71151,Business,237,Active,2018-03-20 00:00:00
98467,98468,22358,Savings,43,Active,2020-12-24 00:00:00
98468,98469,6159,Credit,205,Dormant,2020-06-24 00:00:00
98469,98470,3452,Cheque,1,Active,2021-05-27 00:00:00
98470,98471,34449,Savings,109,Active,2019-02-06 00:00:00
98471,98472,22432,Cheque,240,Active,2024-06-12 00:00:00
98472,98473,26330,Savings,58,Active,2021-09-03 00:00:00
98473,98474,21983,Savings,109,Dormant,2021-08-28 00:00:00
98474,98475,82596,Business,186,Active,2015-09-09 00:00:00
98475,98476,41577,Cheque,250,Active,2020-07-27 00:00:00
98476,98477,8055,Savings,153,Dormant,2020-08-11 00:00:00
98477,98478,7579,Credit,71,Active,2022-02-26 00:00:00
98478,98479,8663,Savings,229,Active,2016-10-10 00:00:00
98479,98480,33746,Cheque,123,Active,2016-03-14 00:00:00
98480,98481,3505,Savings,68,Active,2019-10-29 00:00:00
98481,98482,81991,Savings,191,Active,2019-02-03 00:00:00
98482,98483,53148,Cheque,61,Active,2016-08-04 00:00:00
98483,98484,78793,Savings,25,Active,2024-12-18 00:00:00
98484,98485,23214,Credit,201,Active,2016-05-09 00:00:00
98485,98486,95992,Credit,156,Active,2020-07-14 00:00:00
98486,98487,37594,Cheque,177,Active,2019-08-11 00:00:00
98487,98488,10048,Savings,214,Active,2022-02-25 00:00:00
98488,98489,34395,Savings,109,Active,2024-08-25 00:00:00
98489,98490,28203,Credit,52,Closed,2020-05-12 00:00:00
98490,98491,8499,Cheque,17,Active,2024-05-13 00:00:00
98491,98492,67105,Cheque,130,Active,2018-01-07 00:00:00
98492,98493,52018,Savings,228,Active,2021-09-19 00:00:00
98493,98494,66968,Business,200,Active,2019-09-20 00:00:00
98494,98495,89011,Savings,48,Active,2022-01-25 00:00:00
98495,98496,5386,Savings,9,Active,2017-01-14 00:00:00
98496,98497,39163,Cheque,100,Active,2023-10-05 00:00:00
98497,98498,42912,Savings,36,Active,2022-03-14 00:00:00
98498,98499,47302,Savings,5,Active,2015-02-08 00:00:00
98499,98500,37325,Cheque,212,Active,2023-12-13 00:00:00
98500,98501,38793,Savings,211,Active,2018-01-31 00:00:00
98501,98502,69522,Savings,17,Active,2017-12-02 00:00:00
98502,98503,53599,Credit,47,Dormant,2025-10-10 00:00:00
98503,98504,50730,Credit,97,Active,2019-06-15 00:00:00
98504,98505,6590,Cheque,86,Dormant,2025-03-02 00:00:00
98505,98506,97086,Savings,222,Active,2016-11-10 00:00:00
98506,98507,75852,Cheque,162,Active,2019-08-03 00:00:00
98507,98508,76703,Cheque,224,Active,2021-07-01 00:00:00
98508,98509,24425,Credit,191,Active,2015-12-28 00:00:00
98509,98510,50826,Cheque,228,Active,2024-02-23 00:00:00
98510,98511,86711,Cheque,168,Closed,2017-06-14 00:00:00
98511,98512,59016,Credit,189,Active,2023-01-29 00:00:00
98512,98513,99252,Savings,197,Active,2018-01-19 00:00:00
98513,98514,39353,Cheque,216,Active,2018-01-23 00:00:00
98514,98515,70089,Cheque,15,Active,2020-09-30 00:00:00
98515,98516,37891,Credit,26,Active,2017-01-12 00:00:00
98516,98517,87500,Credit,83,Active,2020-08-28 00:00:00
98517,98518,58922,Savings,46,Active,2023-05-13 00:00:00
98518,98519,17338,Savings,190,Active,2017-08-27 00:00:00
98519,98520,31547,Savings,95,Active,2016-08-14 00:00:00
98520,98521,7209,Business,88,Active,2024-10-18 00:00:00
98521,98522,12806,Savings,109,Active,2020-12-22 00:00:00
98522,98523,32401,Savings,141,Active,2020-05-29 00:00:00
98523,98524,90491,Savings,141,Active,2022-04-05 00:00:00
98524,98525,13829,Cheque,15,Active,2018-04-22 00:00:00
98525,98526,73016,Savings,228,Active,2018-01-26 00:00:00
98526,98527,12275,Cheque,160,Active,2023-03-20 00:00:00
98527,98528,42545,Business,130,Active,2017-12-21 00:00:00
98528,98529,18253,Cheque,25,Active,2016-02-16 00:00:00
98529,98530,66008,Cheque,89,Active,2025-02-10 00:00:00
98530,98531,96941,Savings,211,Active,2019-10-28 00:00:00
98531,98532,42902,Cheque,155,Open,2023-06-20 00:00:00
98532,98533,11265,Savings,115,Active,2022-10-04 00:00:00
98533,98534,66275,Business,58,Active,2021-08-18 00:00:00
98534,98535,78319,Credit,58,Active,2016-12-01 00:00:00
98535,98536,68608,Business,133,Dormant,2015-07-03 00:00:00
98536,98537,26410,Savings,234,Active,2019-02-20 00:00:00
98537,98538,11961,Savings,101,Active,2024-05-16 00:00:00
